SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,PLAYER_NAME,SEASON
22023,1629637,0022300036,2023-11-17,LAL @ POR,W,8,0,0,0.0,0,0,0.0,0,1,0.0,0,1,1,0,1,0,0,0,0,5,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300198,2023-11-15,LAL vs. SAC,L,13,0,0,0.0,0,0,0.0,3,4,0.75,0,1,1,0,1,0,2,4,3,-2,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300026,2023-11-14,LAL vs. MEM,W,21,4,4,1.0,0,0,0.0,3,4,0.75,1,0,1,1,1,3,0,2,11,6,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300187,2023-11-12,LAL vs. POR,W,7,1,4,0.25,0,0,0.0,0,2,0.0,0,0,0,1,0,0,1,3,2,-11,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300015,2023-11-10,LAL @ PHX,W,5,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,-5,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300134,2023-11-04,LAL @ ORL,L,11,1,4,0.25,0,0,0.0,0,0,0.0,1,0,1,1,0,1,2,3,2,-10,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300127,2023-11-01,LAL vs. LAC,W,14,1,1,1.0,0,0,0.0,1,2,0.5,1,1,2,1,0,1,0,1,3,0,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300111,2023-10-30,LAL vs. ORL,W,10,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,2,0,5,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300100,2023-10-29,LAL @ SAC,L,7,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,1,4,1,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300076,2023-10-26,LAL vs. PHX,W,6,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,2,3,0,3,1,1629637,Jaxson Hayes,2023-24
22023,1629637,0022300061,2023-10-24,LAL @ DEN,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-7,1,1629637,Jaxson Hayes,2023-24
22023,1630703,0022301183,2024-04-12,POR vs. HOU,L,34,10,23,0.435,6,7,0.857,4,5,0.8,2,3,5,7,1,1,1,3,30,-9,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301169,2024-04-11,POR vs. GSW,L,40,7,20,0.35,2,8,0.25,2,3,0.667,1,2,3,12,2,0,9,2,18,-11,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301157,2024-04-09,POR vs. NOP,L,41,7,18,0.389,2,10,0.2,3,3,1.0,2,1,3,15,1,0,8,4,19,-31,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301134,2024-04-07,POR @ BOS,L,36,3,13,0.231,3,7,0.429,6,6,1.0,0,1,1,8,2,0,5,2,15,-9,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301117,2024-04-05,POR @ WAS,W,30,8,14,0.571,2,4,0.5,1,1,1.0,0,3,3,7,1,0,3,5,19,-3,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301102,2024-04-03,POR @ CHA,W,37,9,16,0.563,4,7,0.571,0,2,0.0,0,1,1,10,1,0,6,3,22,0,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301090,2024-04-01,POR @ ORL,L,35,6,16,0.375,1,5,0.2,0,0,0.0,2,6,8,9,0,0,5,5,13,-10,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301068,2024-03-29,POR @ MIA,L,41,8,18,0.444,1,5,0.2,3,5,0.6,1,5,6,6,2,1,7,1,20,-58,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301051,2024-03-27,POR @ ATL,L,32,6,16,0.375,2,5,0.4,1,1,1.0,0,2,2,6,2,0,6,4,15,-12,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301038,2024-03-25,POR @ HOU,L,25,6,14,0.429,1,5,0.2,2,2,1.0,0,3,3,4,0,0,5,5,15,-11,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301026,2024-03-23,POR vs. DEN,L,28,9,20,0.45,2,4,0.5,2,2,1.0,1,3,4,6,2,0,4,5,22,-6,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301017,2024-03-22,POR vs. LAC,L,35,8,18,0.444,3,6,0.5,5,5,1.0,1,3,4,10,2,0,4,0,24,-6,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301003,2024-03-20,POR vs. LAC,L,35,6,15,0.4,2,5,0.4,4,6,0.667,0,2,2,5,2,0,2,5,18,-7,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300986,2024-03-18,POR @ CHI,L,30,4,17,0.235,1,3,0.333,5,6,0.833,3,2,5,5,1,0,6,3,14,4,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300970,2024-03-16,POR @ NOP,L,24,5,8,0.625,0,2,0.0,1,1,1.0,0,2,2,2,2,1,3,2,11,-23,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300960,2024-03-14,POR vs. NYK,L,26,4,13,0.308,1,4,0.25,3,4,0.75,0,7,7,6,1,0,2,5,12,-15,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300953,2024-03-13,POR vs. ATL,W,17,1,8,0.125,0,4,0.0,0,0,0.0,0,1,1,3,1,0,3,5,2,-3,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300938,2024-03-11,POR vs. BOS,L,33,5,12,0.417,1,5,0.2,2,2,1.0,2,4,6,8,0,0,5,3,13,-23,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300923,2024-03-09,POR vs. TOR,W,26,5,12,0.417,1,4,0.25,2,2,1.0,0,1,1,5,1,0,1,4,13,5,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300791,2024-02-15,POR vs. MIN,L,31,5,12,0.417,0,4,0.0,5,6,0.833,0,1,1,4,1,0,3,1,15,-17,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300775,2024-02-13,POR vs. MIN,L,34,4,9,0.444,1,2,0.5,5,5,1.0,0,1,1,9,0,0,2,4,14,-16,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300712,2024-02-04,POR @ DEN,L,33,3,16,0.188,2,6,0.333,6,6,1.0,4,4,8,9,0,0,3,4,14,-7,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300697,2024-02-02,POR @ DEN,L,37,8,15,0.533,3,7,0.429,11,12,0.917,2,3,5,2,0,0,2,3,30,7,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300683,2024-01-31,POR vs. MIL,W,22,6,11,0.545,1,2,0.5,2,2,1.0,0,0,0,4,0,0,2,1,15,5,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300668,2024-01-29,POR vs. PHI,W,22,5,9,0.556,3,4,0.75,9,9,1.0,1,1,2,4,2,1,2,4,22,5,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300656,2024-01-28,POR vs. CHI,L,22,2,4,0.5,0,1,0.0,0,0,0.0,1,3,4,4,0,1,2,3,4,-5,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300641,2024-01-26,POR @ SAS,L,6,1,2,0.5,1,1,1.0,3,3,1.0,0,1,1,0,0,0,0,0,6,8,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300623,2024-01-24,POR @ HOU,W,24,4,12,0.333,1,5,0.2,2,2,1.0,0,1,1,3,0,0,2,0,11,-5,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300617,2024-01-23,POR @ OKC,L,26,7,18,0.389,2,6,0.333,3,3,1.0,0,4,4,7,1,0,1,5,19,17,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300605,2024-01-21,POR @ LAL,L,23,1,6,0.167,0,3,0.0,2,2,1.0,0,1,1,2,0,0,3,1,4,-8,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300590,2024-01-19,POR vs. IND,W,8,4,4,1.0,0,0,0.0,2,2,1.0,0,2,2,1,0,1,2,2,10,8,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300578,2024-01-17,POR vs. BKN,W,23,1,6,0.167,0,2,0.0,5,5,1.0,1,2,3,3,0,0,5,0,7,-13,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300554,2024-01-14,POR vs. PHX,L,40,11,31,0.355,4,9,0.444,7,9,0.778,4,3,7,9,3,0,3,3,33,-12,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300538,2024-01-12,POR @ MIN,L,25,3,4,0.75,0,0,0.0,2,7,0.286,0,2,2,4,0,0,6,2,8,-27,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300529,2024-01-11,POR @ OKC,L,31,4,21,0.19,1,9,0.111,4,6,0.667,2,4,6,2,1,0,3,3,13,-56,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300514,2024-01-09,POR @ NYK,L,25,3,8,0.375,1,3,0.333,1,2,0.5,0,3,3,4,1,0,3,2,8,-26,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300498,2024-01-07,POR @ BKN,W,30,3,8,0.375,2,3,0.667,2,2,1.0,1,2,3,4,0,0,2,2,10,-12,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300487,2024-01-05,POR @ DAL,L,33,7,15,0.467,3,7,0.429,0,0,0.0,1,2,3,10,1,0,1,0,17,-26,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300472,2024-01-03,POR @ DAL,L,33,2,11,0.182,1,4,0.25,2,4,0.5,1,4,5,7,0,0,6,4,7,-28,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300456,2024-01-01,POR @ PHX,L,34,7,18,0.389,1,3,0.333,2,4,0.5,0,3,3,6,1,2,5,1,17,-18,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300437,2023-12-29,POR vs. SAS,W,37,9,21,0.429,3,5,0.6,1,2,0.5,4,3,7,11,1,1,4,5,22,-2,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300427,2023-12-28,POR vs. SAS,L,36,8,23,0.348,3,7,0.429,6,6,1.0,2,1,3,4,1,0,6,5,25,-6,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300413,2023-12-26,POR vs. SAC,W,28,6,15,0.4,1,3,0.333,4,4,1.0,1,0,1,11,0,0,1,2,17,21,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300399,2023-12-23,POR @ GSW,L,23,4,9,0.444,2,4,0.5,2,4,0.5,0,1,1,2,3,0,2,4,12,-12,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300381,2023-12-21,POR vs. WAS,L,26,0,5,0.0,0,0,0.0,4,4,1.0,0,4,4,2,0,0,1,3,4,7,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300363,2023-12-19,POR vs. PHX,W,30,3,9,0.333,0,2,0.0,3,3,1.0,1,3,4,5,0,0,5,4,9,-5,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300348,2023-12-17,POR vs. GSW,L,22,4,9,0.444,1,4,0.25,5,5,1.0,0,1,1,2,1,0,1,2,14,0,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300341,2023-12-16,POR vs. DAL,L,24,5,10,0.5,1,1,1.0,2,2,1.0,0,3,3,2,0,1,3,3,13,-8,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300323,2023-12-14,POR vs. UTA,L,35,9,21,0.429,2,7,0.286,3,3,1.0,0,2,2,10,1,0,4,1,23,0,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300304,2023-12-11,POR @ LAC,L,30,8,16,0.5,3,4,0.75,0,0,0.0,1,3,4,6,0,2,3,5,19,11,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301226,2023-12-08,POR vs. DAL,L,30,4,17,0.235,0,6,0.0,2,3,0.667,1,2,3,3,0,0,4,4,10,-19,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022301214,2023-12-06,POR @ GSW,L,26,4,9,0.444,0,3,0.0,1,2,0.5,2,0,2,4,1,0,1,5,9,-15,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300289,2023-12-02,POR @ UTA,L,21,6,15,0.4,2,5,0.4,3,4,0.75,2,3,5,3,1,0,2,5,17,-5,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300265,2023-11-30,POR @ CLE,W,22,1,8,0.125,0,5,0.0,0,0,0.0,0,1,1,7,0,0,3,2,2,12,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300254,2023-11-27,POR @ IND,W,22,4,10,0.4,2,3,0.667,3,6,0.5,1,2,3,1,1,0,4,5,13,10,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300245,2023-11-26,POR @ MIL,L,27,5,10,0.5,3,4,0.75,0,0,0.0,1,3,4,1,0,0,2,5,13,2,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300237,2023-11-22,POR vs. UTA,W,17,1,7,0.143,0,3,0.0,1,2,0.5,1,2,3,7,0,0,3,4,3,15,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300115,2023-11-01,POR @ DET,W,20,4,10,0.4,1,3,0.333,2,2,1.0,0,0,0,7,0,0,3,2,11,-11,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300105,2023-10-30,POR @ TOR,W,34,4,12,0.333,0,6,0.0,3,4,0.75,0,4,4,7,2,0,4,6,11,1,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300098,2023-10-29,POR @ PHI,L,27,2,7,0.286,0,4,0.0,0,0,0.0,0,1,1,3,0,1,4,5,4,-17,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300086,2023-10-27,POR vs. ORL,L,25,3,12,0.25,1,5,0.2,0,0,0.0,2,1,3,2,1,0,5,5,7,-3,1,1630703,Scoot Henderson,2023-24
22023,1630703,0022300074,2023-10-25,POR @ LAC,L,36,5,11,0.455,0,3,0.0,1,1,1.0,1,2,3,4,0,0,4,2,11,-16,1,1630703,Scoot Henderson,2023-24
22023,1641707,0022301198,2024-04-14,UTA @ GSW,L,41,6,10,0.6,2,4,0.5,2,2,1.0,3,5,8,2,3,1,1,2,16,2,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301184,2024-04-12,UTA @ LAC,W,23,3,5,0.6,1,3,0.333,0,0,0.0,1,4,5,1,0,0,0,2,7,-2,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301168,2024-04-11,UTA vs. HOU,W,19,2,3,0.667,1,2,0.5,0,0,0.0,1,3,4,4,3,1,0,1,5,3,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301154,2024-04-09,UTA vs. DEN,L,22,1,5,0.2,1,2,0.5,0,0,0.0,1,4,5,1,1,1,0,0,3,-7,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301142,2024-04-07,UTA @ GSW,L,26,3,7,0.429,3,6,0.5,1,2,0.5,0,3,3,2,0,1,3,0,10,2,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301126,2024-04-05,UTA @ LAC,L,12,2,3,0.667,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,5,-16,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301100,2024-04-02,UTA vs. CLE,L,28,7,13,0.538,4,6,0.667,0,0,0.0,1,2,3,1,2,0,1,3,18,-7,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301086,2024-03-31,UTA @ SAC,L,28,6,11,0.545,4,6,0.667,2,3,0.667,2,1,3,1,0,0,1,3,18,-22,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301072,2024-03-29,UTA vs. HOU,L,35,3,7,0.429,2,5,0.4,0,0,0.0,2,7,9,2,0,2,1,2,8,-6,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301058,2024-03-27,UTA vs. SAS,L,33,3,8,0.375,2,6,0.333,0,0,0.0,0,8,8,1,2,1,0,3,8,6,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301041,2024-03-25,UTA vs. DAL,L,29,3,8,0.375,1,5,0.2,1,1,1.0,1,5,6,1,0,1,0,3,8,-8,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301024,2024-03-23,UTA @ HOU,L,27,4,9,0.444,1,4,0.25,0,0,0.0,1,5,6,0,0,1,1,3,9,-17,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301008,2024-03-21,UTA @ DAL,L,28,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,0,1,0,1,5,5,-7,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301000,2024-03-20,UTA @ OKC,L,24,3,6,0.5,2,5,0.4,4,4,1.0,3,1,4,1,0,3,0,3,12,-22,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300987,2024-03-18,UTA vs. MIN,L,28,3,6,0.5,2,4,0.5,0,0,0.0,0,6,6,1,1,1,0,1,8,1,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300974,2024-03-16,UTA vs. MIN,L,33,5,12,0.417,2,7,0.286,3,4,0.75,1,9,10,1,1,1,1,1,15,-23,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300966,2024-03-15,UTA vs. ATL,W,19,1,7,0.143,0,3,0.0,1,2,0.5,2,8,10,0,0,3,0,5,3,1,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300882,2024-03-04,UTA vs. WAS,W,14,3,3,1.0,2,2,1.0,0,0,0.0,0,2,2,1,0,0,0,3,8,1,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300867,2024-03-02,UTA @ MIA,L,29,4,7,0.571,0,2,0.0,0,0,0.0,4,9,13,1,0,2,1,3,8,-16,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300850,2024-02-29,UTA @ ORL,L,27,3,6,0.5,2,4,0.5,2,2,1.0,2,5,7,1,1,1,1,4,10,-4,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300835,2024-02-27,UTA @ ATL,L,29,3,8,0.375,2,4,0.5,0,0,0.0,0,8,8,1,2,0,0,3,8,-9,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300825,2024-02-25,UTA vs. SAS,W,26,4,8,0.5,1,5,0.2,0,0,0.0,1,2,3,0,0,1,0,6,9,13,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300801,2024-02-22,UTA vs. CHA,L,26,5,9,0.556,1,5,0.2,1,1,1.0,4,5,9,1,0,0,0,2,12,10,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300576,2024-02-15,UTA vs. GSW,L,16,1,1,1.0,1,1,1.0,0,0,0.0,1,2,3,0,2,0,2,0,3,-12,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300788,2024-02-14,UTA vs. LAL,L,16,4,9,0.444,1,6,0.167,0,0,0.0,2,3,5,1,0,0,0,2,9,-1,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300769,2024-02-12,UTA vs. GSW,L,19,0,2,0.0,0,2,0.0,0,0,0.0,0,4,4,0,0,1,2,4,0,-2,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300739,2024-02-08,UTA @ PHX,L,18,1,5,0.2,1,2,0.5,0,0,0.0,2,6,8,1,0,1,2,1,3,-13,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300540,2024-01-12,UTA vs. TOR,W,4,2,2,1.0,2,2,1.0,0,0,0.0,0,1,1,1,1,0,0,1,6,5,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300524,2024-01-10,UTA vs. DEN,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,-5,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300412,2023-12-26,UTA @ SAS,W,2,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-7,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300374,2023-12-21,UTA @ DET,W,16,3,5,0.6,1,2,0.5,0,0,0.0,3,1,4,0,0,1,0,0,7,7,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300357,2023-12-18,UTA vs. BKN,W,7,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0,-8,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300342,2023-12-16,UTA @ SAC,L,21,3,8,0.375,2,5,0.4,4,5,0.8,1,2,3,1,1,0,0,0,12,8,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300323,2023-12-14,UTA @ POR,W,25,4,9,0.444,2,5,0.4,0,0,0.0,3,4,7,0,1,0,2,1,10,-21,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300318,2023-12-13,UTA vs. NYK,W,20,2,7,0.286,1,3,0.333,0,0,0.0,2,2,4,1,2,1,1,3,5,25,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300302,2023-12-11,UTA @ OKC,L,26,3,6,0.5,1,4,0.25,1,1,1.0,0,2,2,2,1,1,0,2,8,5,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301225,2023-12-08,UTA vs. LAC,L,12,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,4,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022301213,2023-12-06,UTA @ DAL,L,25,4,6,0.667,2,4,0.5,0,0,0.0,1,1,2,0,2,1,2,3,10,-10,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300289,2023-12-02,UTA vs. POR,W,18,2,7,0.286,1,4,0.25,0,0,0.0,1,1,2,0,0,2,0,1,5,1,1,1641707,Taylor Hendricks,2023-24
22023,1641707,0022300072,2023-10-25,UTA vs. SAC,L,2,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,2,1,1641707,Taylor Hendricks,2023-24
22021,1629639,0022101207,2022-04-08,MIA vs. ATL,W,33,6,12,0.5,1,2,0.5,2,2,1.0,0,5,5,9,1,0,1,1,15,3,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101181,2022-04-05,MIA vs. CHA,W,34,11,18,0.611,6,10,0.6,7,7,1.0,1,5,6,3,1,0,5,2,35,35,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101172,2022-04-03,MIA @ TOR,W,36,8,16,0.5,1,5,0.2,1,2,0.5,1,8,9,8,0,0,8,3,18,7,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101164,2022-04-02,MIA @ CHI,W,29,6,16,0.375,6,7,0.857,1,3,0.333,0,8,8,2,0,0,1,4,19,11,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101139,2022-03-30,MIA @ BOS,W,32,5,14,0.357,2,6,0.333,0,0,0.0,0,10,10,5,0,0,2,2,12,1,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101125,2022-03-28,MIA vs. SAC,W,29,8,15,0.533,4,8,0.5,0,0,0.0,0,5,5,6,0,0,2,2,20,16,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101111,2022-03-26,MIA vs. BKN,L,32,5,14,0.357,0,5,0.0,3,3,1.0,0,4,4,3,3,0,5,0,13,-25,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101074,2022-03-21,MIA @ PHI,L,30,5,15,0.333,0,3,0.0,0,0,0.0,0,4,4,4,0,0,0,0,10,-15,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101052,2022-03-18,MIA vs. OKC,W,28,9,13,0.692,2,4,0.5,6,6,1.0,2,5,7,4,0,0,1,0,26,2,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101031,2022-03-15,MIA vs. DET,W,34,8,15,0.533,4,8,0.5,9,11,0.818,0,5,5,4,0,0,1,2,29,1,1,1629639,Tyler Herro,2021-22
22021,1629639,0022101005,2022-03-12,MIA vs. MIN,L,37,8,19,0.421,6,10,0.6,8,8,1.0,0,7,7,2,2,0,1,1,30,11,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100998,2022-03-11,MIA vs. CLE,W,34,8,15,0.533,2,4,0.5,4,5,0.8,0,1,1,2,1,0,1,0,22,2,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100983,2022-03-09,MIA vs. PHX,L,31,7,20,0.35,2,9,0.222,1,1,1.0,0,2,2,1,1,0,1,0,17,-26,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100970,2022-03-07,MIA vs. HOU,W,31,12,18,0.667,6,9,0.667,1,1,1.0,0,2,2,3,1,0,3,0,31,18,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100956,2022-03-05,MIA vs. PHI,W,34,9,16,0.563,1,3,0.333,2,2,1.0,0,7,7,3,0,0,3,0,21,17,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100941,2022-03-03,MIA @ BKN,W,35,8,19,0.421,1,5,0.2,10,10,1.0,0,4,4,8,1,0,1,0,27,8,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100936,2022-03-02,MIA @ MIL,L,35,11,21,0.524,6,10,0.6,2,2,1.0,1,6,7,5,1,0,5,2,30,8,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100922,2022-02-28,MIA vs. CHI,W,30,7,13,0.538,1,3,0.333,5,5,1.0,0,6,6,5,0,0,2,1,20,3,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100908,2022-02-26,MIA vs. SAS,W,34,11,19,0.579,4,9,0.444,1,4,0.25,0,2,2,3,0,0,2,1,27,20,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100900,2022-02-25,MIA @ NYK,W,31,9,18,0.5,4,9,0.444,3,6,0.5,0,7,7,2,3,0,1,4,25,26,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100851,2022-02-12,MIA vs. BKN,W,23,4,11,0.364,0,3,0.0,7,7,1.0,0,6,6,1,0,0,2,1,15,-6,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100797,2022-02-05,MIA @ CHA,W,29,7,13,0.538,5,8,0.625,0,0,0.0,0,4,4,2,3,1,3,1,19,23,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100521,2022-02-03,MIA @ SAS,W,32,11,20,0.55,0,5,0.0,2,2,1.0,0,5,5,5,2,0,1,1,24,20,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100784,2022-02-01,MIA @ TOR,L,29,7,12,0.583,2,5,0.4,2,2,1.0,1,2,3,5,0,0,3,5,18,2,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100762,2022-01-31,MIA @ BOS,L,29,5,18,0.278,2,8,0.25,1,2,0.5,0,2,2,3,0,0,1,1,13,-8,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100748,2022-01-29,MIA vs. TOR,L,45,5,22,0.227,3,14,0.214,0,0,0.0,1,5,6,4,0,0,5,2,13,9,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100738,2022-01-28,MIA vs. LAC,W,34,5,12,0.417,1,3,0.333,0,0,0.0,0,4,4,4,0,1,3,4,11,-4,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100727,2022-01-26,MIA vs. NYK,W,33,6,13,0.462,3,6,0.5,6,7,0.857,0,6,6,4,0,0,4,1,21,-10,1,1629639,Tyler Herro,2021-22
22021,1629639,0022100662,2022-01-17,MIA vs. TOR,W,34,8,16,0.5,1,3,0.333,6,6,1.0,0,4,4,3,2,0,1,0,23,6,1,1629639,Tyler Herro,2021-22
